,state,latitude,longitude,crime_index
Polk City,ia,-93.7137582,41.7713201,1.0249351685617394
Postville,ia,-91.5682015,43.084702,1.0813559322033899
Prairie City,ia,-93.2352053,41.599434,1.047811059907834
Red Oak,ia,-95.228247,41.0095189,1.0733875543786646
Sac City,ia,-94.9897109,42.4222033,1.073443579766537
Sergeant Bluff,ia,-96.3586397,42.4038823,1.0364510314440216
Shenandoah,ia,-95.3722103,40.7655528,1.0360156410784112
Sioux Center,ia,-96.175672,43.079692,1.016649323621228
Sioux City,ia,-96.4058782,42.4966815,1.0878563013881635
Spencer,ia,-95.1444393,43.1413578,1.041969476744186
Spirit Lake,ia,-95.1022169,43.4221843,1.056307631940357
Storm Lake,ia,-95.1992916,42.6453271,1.0488974113135188
Story City,ia,-93.5957713,42.1872062,1.053837001784652
Tama,ia,-92.5433918,42.0568108,1.063003663003663
Urbandale,ia,-93.7380624,41.6274552,1.0236635908488807
Vinton,ia,-92.021343,42.1662438,1.0338983050847457
Washington,ia,-77.0365427,38.8950368,1.0613807245386193
Waterloo,ia,-92.3329637,42.4979693,1.0602454114554878
Waukee,ia,-93.8845129,41.6118485,1.02020202020202
Waukon,ia,-91.475695,43.2694208,1.0727969348659003
Webster City,ia,-93.8252471,42.4663069,1.0424258198854763
Williamsburg,ia,-76.7074042,37.2708788,1.048116492560937
Windsor Heights,ia,-93.708839,41.5996297,1.1329656862745099
