,state,latitude,longitude,crime_index
Blue Mound,il,-97.3389061,32.8565166,1.048462255358807
Bluffs,il,-90.5351258,39.7519902,1.0724191063174113
Bolingbrook,il,-88.0717708,41.7003302,1.0210892113430776
Bourbonnais,il,-87.8839693,41.1639309,1.03394935674903
Bradley,il,-92.16876,33.4494147,1.0742518908253864
Braidwood,il,-88.2122823,41.2650318,1.021777706081626
Breese,il,11.7892733,53.0005553,1.0289017341040463
Bridgeview,il,-87.8042216,41.7500323,1.0473596235993314
Brighton,il,-0.1400561,50.8214626,1.0327562002807675
Broadview,il,-87.8533931,41.8639201,1.101383089770355
Brooklyn,il,-73.9497211,40.6526006,1.1557142857142857
Buffalo Grove,il,-87.959794,42.1514146,1.0159929356357928
Bunker Hill,il,-98.69953263569431,38.8744705,1.057313432835821
Burbank,il,-118.3258554,34.1816482,1.0229259558333041
Burr Ridge,il,-87.9161818,41.7502971,1.0360177318064279
Byron,il,-92.6454395,44.0325922,1.0343096234309623
Cahokia,il,-90.1876115,38.5713356,1.1073283323716099
Calumet City,il,-87.5295837,41.616016,1.0696135961027458
Cambria,il,-89.1192454,37.7814392,1.0562060889929743
Cambridge,il,0.1186637,52.2055314,1.0418671799807506
Campton Hills,il,-88.3997579,41.9361328,1.0069630423138725
Canton,il,-95.8640507,32.555664,1.0295588235294117
Carbondale,il,-89.216655,37.7274692,1.0935345852151177
Carlinville,il,-89.8817662,39.2797699,1.0913059294288832
Carlyle,il,-89.3725796,38.6103264,1.058712121212121
Carol Stream,il,-88.1347927,41.9125286,1.0239905048107276
Carpentersville,il,-88.2578582,42.1211364,1.023076515472658
Carrollton,il,-96.8902816,32.9537349,1.0636439267886855
Carthage,il,-94.338114,32.1570412,1.0457516339869282
Cary,il,-78.7812081,35.7882893,1.020476083032491
Casey,il,-94.5193748,41.5050404,1.0626432391138274
Caseyville,il,-90.0256606,38.6367162,1.0623776908023483
Catlin,il,-87.7019675,40.0650363,1.0556414219474497
Centralia,il,-89.1334037,38.5250491,1.1289876302083333
Centreville,il,-77.43540260778344,38.84487,1.128606257618854
Champaign,il,-88.2430932,40.1164841,1.0690958589733495
Channahon,il,-88.2286735,41.4294753,1.0190171915411532
Charleston,il,-79.9402728,32.7876012,1.015610146595287
Chatham,il,0.5292758,51.3804845,1.0212350690920446
Chenoa,il,-88.7197856,40.7417014,1.034043907095132
Cherry Valley,il,-88.9597115,42.2392959,1.1571080987139382
Chester,il,-2.8908955,53.1908873,1.017874513618677
Chicago,il,-87.6244212,41.8755616,1.0787007621541271
Chicago Heights,il,-87.6357079,41.5062834,1.0574802348070984
Chicago Ridge,il,-87.7792196,41.7014217,1.0582863665548976
Chillicothe,il,-82.9824019,39.3331197,1.0367320046120903
Christopher,il,-89.053408,37.9725501,1.0537555228276878
Cicero,il,-87.7540199,41.8455398,1.0465239325704443
Clarendon Hills,il,-87.9551429,41.7961237,1.0212934647185412
Clinton,il,-89.420064,38.5896187,1.0729363808414616
Coal City,il,-88.2856185,41.2878097,1.0295880149812735
Coal Valley,il,-90.4616294,41.4432411,1.0593085106382978
Colchester,il,0.8994651,51.8896903,1.0854700854700854
Colfax,il,-97.0828487,41.5738643,1.1091445427728615
Collinsville,il,-89.9845476,38.6703267,1.0494366427171784
Colona,il,-90.3603496,41.4754634,1.0478328777821164
Columbia,il,-72.9088133,4.099917,1.0244018682680394
Cortland,il,-76.1804843,42.6011813,1.0432593270771344
Country Club Hills,il,-87.7203257,41.5680898,1.0785276817658116
Countryside,il,-87.87297479806902,41.7771605,1.0807453416149069
Cowden,il,-88.8622895,39.2483753,1.1909722222222223
Crest Hill,il,-88.0986709,41.554753,1.0318496152722314
Crete,il,24.46334231842296,35.308495199999996,1.0537302371541502
Crystal Lake,il,-88.3161965,42.2411344,1.0294662527538554
Dallas City,il,-91.1679346,40.6373546,1.1471264367816092
Dana,il,20.2060379,45.1758803,1.7171052631578947
Danvers,il,-70.9300507,42.5750946,1.1011743450767841
Danville,il,-87.6304614,40.125222,1.1282553358135892
Darien,il,-73.4692873,41.0787079,1.0259858673353088
Decatur,il,-88.9524151,39.8454163,1.067897044265309
Deer Creek,il,-89.3323928,40.6298648,1.1845688350983359
Deerfield,il,-87.8445119,42.1711365,1.0206387945670627
DeKalb,il,-88.7713953,41.8903447,1.0750447817479023
Delavan,il,-94.0196815,43.7677968,1.1214953271028036
De Soto,il,-96.8570183,32.5897831,1.095364238410596
Des Plaines,il,-87.8873916,42.0415823,1.026108466191146
Diamond,il,-88.2517287,41.2886428,1.0466956865848833
Divernon,il,-89.6573192,39.5656082,1.1070143884892085
Dixon,il,-89.4814291,41.8425197,1.0496820349761526
Downers Grove,il,-88.0102281,41.7936822,1.0339576086077178
Dupo,il,-90.2103903,38.5161634,1.0769028871391075
Du Quoin,il,-89.2361935,38.0114393,1.0361086765994743
Durand,il,-89.3319502,42.4358914,1.0977011494252873
Dwight,il,-88.4250597,41.0944767,1.0537607269056033
Earlville,il,-91.2723626,42.4816589,1.1108312342569269
East Alton,il,-90.1112184,38.8803256,1.0748957464553794
East Dubuque,il,-90.6429054,42.4922253,1.1374920432845321
East Dundee,il,-88.2714689,42.0989145,1.064585908529048
East Hazel Crest,il,-87.6464346,41.5736457,1.159256801592568
East Peoria,il,-89.5800978,40.666149,1.0485882248151777
East St. Louis,il,-90.1509429,38.6244952,1.0572744224987631
Edinburg,il,-3.1883749,55.9533456,1.1689723320158103
Edwardsville,il,-89.953157,38.8114364,1.022038567493113
Effingham,il,-88.6029006,39.0520902,1.073211183067446
Elburn,il,-88.4723014,41.8922499,1.0298307357130887
Eldorado,il,-48.1093489,-24.522583,1.0908398883532098
Elgin,il,-88.2810994,42.03726,1.0307282003710576
Elizabeth,il,-74.2107006,40.6639916,1.1983356449375866
Elk Grove Village,il,-87.9706457,42.0041236,1.0341045997961138
Elmhurst,il,-87.9403418,41.8994745,1.0249695883219156
Elmwood,il,-64.6289866,44.5798703,1.0791687283523008
Elmwood Park,il,-87.8160169,41.9205931,1.0334918337812693
El Paso,il,-106.464634,31.7754152,1.103448275862069
Elwood,il,-88.1117242,41.4039201,1.0881701373504653
Energy,il,-89.0266269,37.7740055,1.1687388987566607
Erie,il,-80.0852695,42.1294712,1.1029216467463479
Essex,il,0.46466977412300386,51.77046785,1.1949934123847168
Eureka,il,-124.1636729,40.8020712,1.0530705079605762
Evanston,il,-87.6930459,42.0447388,1.0574499979742595
Evergreen Park,il,-87.7013258,41.720136,1.1017133956386294
Fairbury,il,-97.180591,40.137225,1.0533037201554691
Fairfield,il,-122.039966,38.2493581,1.0848619229993952
Fairmont City,il,-90.10167713953489,38.65570485,1.0831973898858076
Fairmount,il,-84.7013905811398,34.437274,1.2574750830564785
Farmington,il,-93.1435497,44.6402434,1.1171735241502683
Findlay,il,-83.6503982,41.0413873,1.2582159624413145
Fisher,il,-100.3811922,32.7090882,1.1007121057985758
Fithian,il,-87.8730857,40.1139242,1.3582417582417583
Flora,il,2.48911,43.184,1.065432098765432
Flossmoor,il,-87.6847684,41.5428123,1.0667679947888393
Forest City,il,-93.6371591,43.2624559,1.7312775330396475
Forest Park,il,-87.81367,41.8794758,1.1035535208197078
Forest View,il,-87.7803976,41.8103241,1.3437037037037036
Fox Lake,il,-88.1836965,42.3966874,1.069235918523477
Fox River Grove,il,-88.2145259,42.2008575,1.0579175704989154
Frankfort,il,8.6820917,50.1106444,1.0321930549813974
Franklin Park,il,-87.865618,41.9353084,1.0347703578472809
Freeburg,il,-89.913714,38.4275499,1.0525943396226416
Freeport,il,-89.6212271,42.2966861,1.0534547447409468
Fulton,il,-90.1845556,40.4714305,1.0903903903903904
Galena,il,-90.4294726,42.4157304,1.133755942947702
Galesburg,il,-90.3705842,40.9479779,1.097551290536069
Geneva,il,6.1466014,46.2017559,1.0227345354941795
Genoa,il,8.9338624,44.40726,1.0554596046824025
Georgetown,il,-58.1624465,6.8137426,1.0811232449297972
Germantown,il,-89.5384209,38.5536601,1.18295543393276
Gibson City,il,-88.3758875,40.4653118,1.0651842826682911
Gifford,il,-88.0211489,40.305868,1.1645454545454546
Gilberts,il,-88.3745145,42.1034365,1.030512168543407
Gillespie,il,-98.9086643,30.2954086,1.1372295770100096
Gilman,il,-92.7885874,41.8794766,1.1524609843937574
Glasford,il,-89.813442,40.5725386,1.194588969823101
Glen Carbon,il,-89.983158,38.7483814,1.0279364099398056
Glencoe,il,-87.7581188,42.1350268,1.0356700798919771
Glendale Heights,il,-88.07663650643154,41.919522,1.0291929865989728
Glen Ellyn,il,-88.0670118,41.8775293,1.0256245079092405
Glenview,il,-85.6505526,38.3084193,1.0228242365650155
Glenwood,il,-87.6022765,41.5424867,1.0474506672750086
Godley,il,-88.243672,41.2366987,1.2671957671957672
Golf,il,-87.7899876,42.0570448,1.3931451612903225
Goodfield,il,-89.2748084,40.6297593,1.2404809619238477
Grafton,il,152.9333435,-29.69125,1.3591772151898733
Grand Ridge,il,-88.8312426,41.236138,1.3793103448275863
Granite City,il,-90.1487199,38.7014389,1.0701395020307258
Grantfork,il,-89.6656453,38.8300469,1.6390532544378698
Grant Park,il,-87.6425237,41.2454168,1.167883211678832
Grayslake,il,-88.0412192,42.3433518,1.0278695589714122
Grayville,il,-87.9936436,38.257547,1.17914267434421
Greenfield,il,-72.5979752,42.6097476,1.2283384301732925
Greenup,il,-82.8301677,38.5731349,1.1662180349932705
Greenville,il,-82.3984882,34.851354,1.0462092731829573
Gurnee,il,-87.9020186,42.3702996,1.0744761092709803
Hainesville,il,-88.067858,42.3450219,1.0805779383161989
Hamel,il,3.0736785,50.2806494,1.2718327183271834
Hampshire,il,-1.2434093597173146,51.04483545,1.0432684824902723
Hampton,il,-76.3452057,37.0300969,1.1451337507114399
Hanover Park,il,-88.1450735,41.9994722,1.0205841003740153
Harrisburg,il,-76.8861122,40.2663107,1.0918686927270618
Hartford,il,-72.6908547,41.764582,1.1830357142857142
Harvard,il,-71.12678237443698,42.36790855,1.0553233611966564
Harwood Heights,il,-87.8076726,41.9669615,1.0582975679542204
Havana,il,-82.3589631,23.135305,1.1339315387171818
Hawthorn Woods,il,-88.0495211,42.2169686,1.0288983932493354
Hazel Crest,il,-87.6945746,41.571713,1.0967482056540208
Henning,il,-95.4453162,46.3216278,1.9270386266094421
Herrin,il,2.9636694,50.5496844,1.0627426619040223
Herscher,il,-88.09621,41.0495316,1.1491344873501996
Hickory Hills,il,-87.825055,41.7255879,1.0468636824569029
Highland,il,-5.0038367,57.5066357,1.0430052867019113
Highland Park,il,-96.80077329849314,32.831563,1.0233430173636917
Hillsboro,il,-122.989827,45.5228939,1.0750167448091092
Hillside,il,-87.9028398,41.8778084,1.0861069087241553
Hinckley,il,-92.9443707,46.0113409,1.1141170683718642
Hinsdale,il,-107.3304179,37.813681,1.0332282045505745
Hodgkins,il,-87.857835,41.7689207,1.400955921402018
Hoffman Estates,il,-88.0792782,42.0427256,1.023911554642403
Homer,il,-151.53168855491697,59.639059,1.1991416309012874
Homer Glen,il,-87.9381112,41.6000318,1.0198594809730739
Homewood,il,-87.6654739,41.5573283,1.1015878073389624
Hoopeston,il,-87.6683573,40.4672587,1.1270313119302418
Hopedale,il,-89.4145404,40.4208735,1.2971985383678442
Hudson,il,-71.4397167,42.7654433,1.1349118942731278
Huntley,il,-88.42692,42.1722503,1.0178103343028475
Hurst,il,-97.1705678,32.8234621,1.302915082382763
Indian Head Park,il,-87.9012671,41.7723527,1.0796365579903795
Indianola,il,-90.6550917,33.4509513,1.9080459770114941
Inverness,il,-4.225739,57.4790124,1.0368180596613814
Island Lake,il,-113.5579161,54.8454116,1.0410110271341841
Itasca,il,-93.6225663,47.4968343,1.0472488038277512
Jacksonville,il,-81.655651,30.3321838,1.0820699630363744
Jerseyville,il,-90.3284479,39.1200471,1.0730994152046784
Joliet,il,-88.0840212,41.5263603,1.0412540919982451
Justice,il,-87.8391876,41.7456772,1.0291752089575776
Kankakee,il,-87.848682,41.1253903,1.095431354359926
Kansas,il,-98.5821872,38.27312,1.3439667128987518
Kenilworth,il,-87.7149295,42.0894728,1.1288121990369182
Kewanee,il,-89.9248303,41.2455927,1.1075538985248825
Kildeer,il,-88.0478532,42.1705807,1.0825688073394495
Kincaid,il,-107.00641025281092,49.669750949999994,1.2194767441860466
Kingston,il,-76.7928128,17.9712148,1.2182916307161347
Lacon,il,-89.4112007,41.0247583,1.154024319629415
Ladd,il,-89.2189748,41.3825348,1.2210175145954962
La Grange,il,6.6655859,47.2820623,1.038835580912863
La Grange Park,il,-87.8677324,41.8333646,1.0323529411764707
La Harpe,il,-95.2991465,37.9169804,1.2406277244986923
Lake Bluff,il,-87.8342362,42.2789117,1.065465572600785
Lake Forest,il,-87.840625,42.2586342,1.0266305459006337
Lake in the Hills,il,-88.3303618,42.1816908,1.0176668633508035
Lakemoor,il,-88.1989732,42.3286331,1.0549267643142477
Lake Villa,il,-88.0739708,42.4169651,1.0409275362318842
Lakewood,il,-105.08420400222404,39.624608499999994,1.0771342985521717
Lake Zurich,il,-88.0934108,42.1969689,1.0387836490528415
Lanark,il,-3.7780361,55.6736271,1.2107657316148597
Lansing,il,-84.5553805,42.7337712,1.1257526296699312
La Salle,il,-99.0982257,28.3391148,1.0537957096810049
Lebanon,il,35.843409,33.8750629,1.0904392764857882
Lemont,il,-88.0016263,41.6737149,1.0352662311383476
Lenzburg,il,8.1821873,47.3873136,1.5728952772073923
Le Roy,il,-93.5927169,40.8777792,1.0937323546019198
Lincoln,il,-96.7077751,40.8088861,1.061763839811543
Lincolnwood,il,-87.735572,42.0055985,1.0573144991069978
Lindenhurst,il,-73.3734547,40.6867667,1.025671516508114
Lisle,il,0.5481384,45.2787444,1.0251425168042203
Litchfield,il,-73.1887243,41.747319,1.1115086463923673
Loami,il,-89.846771,39.6756064,1.4075067024128687
Lockport,il,-78.696567,43.1687104,1.0291554304920467
Lombard,il,5.85362,47.0783,1.050658130372493
Loves Park,il,-89.0581621,42.3200189,1.052869116698904
Lovington,il,-103.3484348,32.9442913,1.2940613026819923
Lyons,il,-87.8232695,41.811108,1.0491567650440783
Machesney Park,il,-89.0389956,42.3472406,1.0544392316544215
Mackinaw,il,-89.3575733,40.5368469,1.197264597580221
Macomb,il,-82.902901,42.6741189,1.0523252463550972
Mahomet,il,-88.4052266,40.195142,1.0458214894826605
Manhattan,il,-73.9598939,40.7896239,1.0458071666050979
Manteno,il,-87.8314299,41.2506759,1.0690462911321807
Maple Park,il,-88.5992494,41.9075282,1.2311707680835198
Marissa,il,-89.7500988,38.2500481,1.223021582733813
Marquette Heights,il,-89.6003776,40.6175383,1.1149773071104387
Marseilles,il,-88.7081293,41.3308666,1.0850536746490504
Marshall,il,-89.2998456,41.0324537,1.0965301330550483
Martinsville,il,-79.8725386,36.6915262,1.3035551504102096
Maryville,il,-89.9559348,38.7236594,1.0545250840283829
Mascoutah,il,-89.793154,38.490327,1.0488196761834137
Mason City,il,-93.2010367,43.1535728,1.1697140178152836
Matteson,il,-87.739267,41.509832,1.0971973151611416
Mattoon,il,-88.3773279,39.4842821,1.046117193261104
Maywood,il,-118.185349,33.9866807,1.0649568243330325
Mazon,il,-88.4195101,41.2414217,1.3189300411522633
McCook,il,-87.8447798,41.7978095,2.4954545454545456
McHenry,il,-88.4605713,42.3294391,1.0310880829015545
McLean,il,-88.8196613,40.4631789,1.4002509410288582
McLeansboro,il,-88.5356076,38.0933811,1.1405797101449275
Melrose Park,il,-87.8569745,41.900299,1.0438000241322447
Mendota,il,-93.1643869,44.8871878,1.0638176638176637
Metropolis,il,27.32437098038485,38.126076499999996,1.1510190444370196
Midlothian,il,-3.083333,55.833333,1.0651978105729925
Milan,il,9.1896346,45.4641943,1.0999600957701516
Milledgeville,il,-83.2320991,33.0801429,1.3428571428571427
Millstadt,il,-90.0917755,38.4614404,1.0989919875936935
Minier,il,-89.3131465,40.4336504,1.2794612794612794
Mokena,il,-87.8892189,41.5261437,1.0465172799300053
Moline,il,-90.5151342,41.5067003,1.0650104314045228
Momence,il,-87.6697967,41.1721844,1.1337002266105536
Monee,il,-87.7417115,41.420034,1.0926143024618993
Monmouth,il,-2.7160441,51.8098882,1.0799418604651163
Montgomery,il,-86.3006485,32.3669656,1.0461183319114769
Monticello,il,8.9546269,42.617236,1.071185225031379
Morris,il,-94.7392197,33.0738633,1.0611947225353047
Morrison,il,-94.2554658,45.9926837,1.1217088922006955
Morrisonville,il,-89.4556486,39.4200501,1.3270189431704886
Morton,il,-101.8099541,37.1960735,1.0331297427355173
Morton Grove,il,-87.7825696,42.0405857,1.0327453719874258
Mount Carmel,il,-87.7614174,38.4108801,1.0851459645105896
Mount Morris,il,-89.4321205015506,42.0490893,1.1342426417803302
Mount Olive,il,-86.88022409259258,33.681158999999994,1.2014425553838228
Mount Prospect,il,-87.9372908,42.0664167,1.0243302704801347
Mount Pulaski,il,-89.282314,40.0108767,1.2426920462270565
Mount Vernon,il,-88.9031201,38.3172715,1.1505201999729766
Mount Zion,il,35.22927441968268,31.7705057,1.0815657872046904
Moweaqua,il,-89.0189684,39.6247614,1.1947521865889212
Mundelein,il,-88.0039653,42.263079,1.0263275751759438
Murphysboro,il,-89.3350888,37.7644952,1.0906026695429418
Neoga,il,-88.4528261,39.3194817,1.2232587064676617
New Baden,il,-89.7007595,38.5349571,1.1165436654366543
New Berlin,il,-98.1011187,29.4641219,1.262084592145015
New Lenox,il,-87.9656098,41.5119761,1.0429103789248422
Newton,il,-93.740504,30.8118989,1.1425569176882662
Niles,il,-87.8122348,42.0289319,1.0570368334249587
Nokomis,il,-105.008698,51.510452,1.2014218009478672
Normal,il,-88.9843795,40.5092866,1.0458255321469472
Norridge,il,-87.827284,41.9633641,1.0823504633529908
North Aurora,il,-88.3272952,41.8061399,1.049735218649342
Northbrook,il,-87.8265089,42.128704,1.0399300319681526
Northfield,il,-93.161159,44.4582041,1.0873015873015872
Northlake,il,-87.8956185,41.9172526,1.076986009981183
North Pekin,il,-89.6223229,40.6150384,1.2463958060288336
North Utica,il,-89.010081,41.3405897,1.2594795539033456
Oak Brook,il,-87.9289504,41.8328085,1.1603260869565217
Oakbrook Terrace,il,-87.9645077,41.8500302,1.2787735849056603
Oak Forest,il,-87.7439384,41.6028116,1.037313432835821
Oak Lawn,il,-87.7581081,41.7108662,1.0392695218655732
Oak Park,il,-87.7887615,41.8878145,1.0737321022347117
Oakwood,il,-0.1312548,51.6473302,1.2533422459893049
Oblong,il,-87.9089205,39.0019867,1.3062865497076024
O'Fallon,il,-90.7039107,38.7910374,1.044128545442296
Okawville,il,-89.5503676,38.4342164,1.2936857562408224
Olney,il,-98.7566946,33.3711244,1.0954545454545455
Olympia Fields,il,-87.70289568910842,41.5164045,1.2833437046255964
Onarga,il,-88.0061509,40.715035,1.297805642633229
Orion,il,-0.8618966,43.4189191,1.2134078212290502
Orland Hills,il,-87.8431078,41.5853107,1.058731955844891
Orland Park,il,-87.8536288,41.630663,1.0395085356892633
Oswego,il,-88.3525714,41.6834778,1.0303714859437751
Ottawa,il,-75.6900574,45.4211435,1.053637723721394
Palatine,il,-88.0336888,42.1105779,1.0157242880677806
Palestine,il,34.262716572130714,31.462420950000002,1.328616352201258
Palos Heights,il,-87.7962812,41.6681632,1.0461270670147955
Palos Hills,il,-87.816924,41.6966397,1.0369506935540274
Palos Park,il,-87.8304952,41.6673636,1.0849412751677852
Paris,il,2.3200410217200766,48.8588897,1.099300193050193
Park City,il,-111.4979741,40.6460635,1.0794141359849503
Park Forest,il,-87.6802344,41.4825788,1.0558572900084278
Park Ridge,il,-87.8406031,42.0112329,1.026527979358168
Pawnee,il,-99.240825,38.1858758,1.1492424242424242
Paxton,il,-71.934172,42.3122967,1.11558627264061
Pekin,il,116.3912757,39.906217,1.0587206942840197
Peoria,il,-89.5891008,40.6938609,1.0996439998197467
Peoria Heights,il,-89.5739845,40.7472594,1.0992685475444097
Peotone,il,-87.7850863,41.3323725,1.1119709794437727
Peru,il,-75.0458515,-6.8699697,1.0766071061819675
Petersburg,il,30.380619357025516,59.917857350000006,1.1928635953026197
Phoenix,il,-112.0741417,33.4484367,1.2636789994788953
Pierron,il,-89.5937934464039,38.777744,1.7025547445255473
Pinckneyville,il,-89.3820321,38.0803286,1.085122131754256
Pingree Grove,il,-88.4134159,42.0686367,1.051510496671787
Pittsfield,il,-73.260018,42.451302,1.1156575212866604
Plainfield,il,-88.2054345,41.6086711,1.0224653733413887
Pleasant Hill,il,-122.0607963,37.9479786,1.4274891774891776
Pleasant Plains,il,-89.9212211,39.8728269,1.5
Polo,il,-71.3228435420939,18.12086725,1.1990825688073394
Pontiac,il,-83.2910468,42.6389216,1.0664525912050664
Pontoon Beach,il,-90.0803839,38.7317158,1.1005665722379603
Posen,il,16.91973259178088,52.4006632,1.0978745286253
Potomac,il,-77.1956331355745,39.0180508,1.589080459770115
Princeton,il,-74.6684230570877,40.34833555,1.0929333333333333
Prophetstown,il,-89.9362249,41.6714198,1.2050489438433798
Prospect Heights,il,-87.9375694,42.0953049,1.037041671880866
Quincy,il,-71.0037374,42.2509914,1.0828953296290735
Rankin,il,-101.937908,31.2226477,1.7771317829457365
Rantoul,il,-88.1558785,40.3083672,1.0869084301177214
Raymond,il,2.6854848,46.9707059,1.42826780021254
Red Bud,il,-89.9942741,38.2117173,1.127246790299572
Richmond,il,-77.43428,37.5385087,1.234773555439875
Richton Park,il,-87.7033787,41.484479,1.0834392523364487
Ridge Farm,il,-87.6519669,39.8955918,1.5152998776009792
Riverdale,il,-87.6331021,41.6333678,1.1021198997036699
River Forest,il,-87.8139483,41.8978091,1.0825282914711565
River Grove,il,-87.8358943,41.9258642,1.0796300020108587
Riverside,il,-117.41024442439222,33.9459413,1.0706824512534818
Riverton,il,-95.568169,40.6870011,1.1856974690994704
Riverwoods,il,-87.8970986,42.1676068,1.1274755927475593
Robbins,il,-87.7036602,41.6439227,1.11717466691002
Rochelle,il,-89.0687074,41.9239178,1.0749336870026525
Rochester,il,-77.615214,43.157285,1.126548196015078
Rockdale,il,-97.0058245,30.6549433,1.2396049896049897
Rock Falls,il,-89.6889967,41.7797533,1.0674748398902105
Rockford,il,-89.093966,42.2713945,1.0933783514847069
Rock Island,il,-90.5766144,41.4411786,1.0655436202254978
Rockton,il,-89.0723317,42.4525157,1.093329747175901
Rolling Meadows,il,-88.0131275,42.0841936,1.0408387123992744
Romeoville,il,-88.0895061,41.6475306,1.0349606219709209
Roscoe,il,-100.539297,32.441615,1.0547083492184521
Roselle,il,-88.0797182,41.9849897,1.0331242823072166
Rosemont,il,-87.8756737,41.9941334,1.3678553981436248
Rossville,il,-95.951656,39.13611,1.3736713000817662
Round Lake,il,-95.4683381,43.5405195,1.0383225665170261
Round Lake Beach,il,-88.0900806,42.3716881,1.059313941530777
Round Lake Heights,il,-88.1042489,42.3800212,1.1825694966190834
Roxana,il,-90.0768875,38.8482602,1.3467685892981236
Royalton,il,-94.293702,45.8299124,1.4014336917562724
Ruma,il,12.4829321,41.8933203,2.429967426710098
Rushville,il,-85.4469755,39.608756,1.204394837809557
Salem,il,-123.033121,44.9391565,1.162342265702538
Sandoval,il,-106.8472167,35.5910806,1.4498757249378624
Sandwich,il,1.3408309,51.2752527,1.0693916349809887
San Jose,il,-121.890583,37.3361905,1.7308970099667773
Sauget,il,-90.1848331,38.5964402,4.5182926829268295
Sauk Village,il,-87.5675414,41.4883685,1.1964337629615274
Savanna,il,-81.0911768,32.0809263,1.2287676183592338
Schaumburg,il,-88.083406,42.0333608,1.0505503187489784
Schiller Park,il,-87.8708965,41.9558637,1.0766550522648084
Shawneetown,il,-88.1867027,37.713102,1.4238351254480286
Sherman,il,-101.8858689,36.2452294,1.1066694719124763
Shiloh,il,-89.8973233,38.5614383,1.0645822266069667
Shorewood,il,-93.5891242,44.9007963,1.045268658411905
Sidell,il,-87.8211393,39.9097575,1.7894736842105263
Silvis,il,-90.4151301,41.5122561,1.11820111435394
Skokie,il,-87.7333972,42.0333694,1.0711930503154625
Sleepy Hollow,il,-73.86807111312757,41.0908585,1.1445157347998778
Smithton,il,-89.9920501,38.4086616,1.1256517205422314
Somonauk,il,-88.6811883,41.6336413,1.244385026737968
South Barrington,il,-88.14840371084922,42.088522,1.1030315038636813
South Beloit,il,-89.0367764,42.4930708,1.1001833420639078
South Chicago Heights,il,-87.6378211,41.4808681,1.2030280466617027
South Elgin,il,-88.2922996,41.9941938,1.0295337226030294
South Holland,il,4.5597397,51.9966792,1.0822371489877787
South Pekin,il,-89.6517711,40.4944838,1.4678308823529411
South Roxana,il,-90.0628834,38.8294924,1.288297338021095
Springfield,il,-89.6439575,39.7990175,1.1085993024048675
Spring Grove,il,-91.6359516,43.5610145,1.0883900385829532
Spring Valley,il,-95.50315788109191,29.7911185,1.1091931730023274
Stanford,il,-122.17029258409187,37.426540700000004,1.8020477815699658
St. Charles,il,-90.6747372,38.7877791,1.02919862310526
Steger,il,-87.636432,41.4700348,1.1073002902913665
St. Elmo,il,-88.8481139,39.0272663,1.3650107991360692
Sterling,il,-101.0452671,31.8151416,1.1037215713301172
Stickney,il,-87.7796895,41.8193283,1.087437490528868
Stockton,il,-121.2907796,37.9577016,1.2917398945518452
Stone Park,il,-87.8836732,41.9055862,1.1297867936245083
Streamwood,il,-88.1784085,42.0255827,1.035998886893167
